2018-03-14 22:10:49 INFO  TestBase:37 - Creating object of firefox
2018-03-15 22:47:25 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:25 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:26 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:26 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:26 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:26 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:28 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:28 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:28 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:29 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:29 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:29 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:29 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:30 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:30 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:31 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:31 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:31 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:31 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:31 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:33 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:33 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:33 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:34 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:34 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:34 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:34 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:35 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:35 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:36 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:36 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:36 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:36 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:36 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:38 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:38 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:38 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:39 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:39 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:39 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:39 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:40 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:40 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:40 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:42 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:42 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:42 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:42 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:43 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:43 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:43 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:44 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:44 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:44 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:44 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:45 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:45 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:45 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:46 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:46 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:46 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:46 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:47 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:47:48 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: //*[@id='email']]
2018-03-15 22:47:48 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:47:48 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (4bdc71d0-3ad0-354f-9b5f-b29af3562e08)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:47:49 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:47:49 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:47:49 INFO  TC001_VerifyLoginWithInvalidCredentials:46 - Closing browser ======
2018-03-15 22:48:31 INFO  TC001_VerifyLoginWithInvalidCredentials:46 - Closing browser ======
2018-03-15 22:49:04 INFO  ExcelReader:57 - LAST CELL # : 3 , LAST ROW # : 11
2018-03-15 22:49:04 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:05 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:05 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:06 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:06 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:06 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:06 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:06 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:08 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:08 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:08 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:09 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:09 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:09 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:09 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:10 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:10 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:10 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:11 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:12 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:12 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:12 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:13 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:13 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:13 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:14 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:14 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:14 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:14 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:15 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:15 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:15 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:16 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:16 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:16 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:16 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:17 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:18 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:18 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:18 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:19 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:19 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:19 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:20 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:20 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:20 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:21 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:21 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:21 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:21 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:22 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:22 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:22 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:24 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:24 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:24 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:24 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:25 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:25 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:25 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:26 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:26 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:26 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:26 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:27 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:27 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:27 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:28 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:28 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:28 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:28 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:29 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 22:49:30 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: //*[@id='email']]
2018-03-15 22:49:30 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='passwd']]
2018-03-15 22:49:31 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (c1ff179f-620b-a848-9c67-deabda944c71)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 22:49:31 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 22:49:31 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 22:49:31 INFO  TC001_VerifyLoginWithInvalidCredentials:46 - Closing browser ======
2018-03-15 23:25:23 INFO  ExcelReader:57 - LAST CELL # : 3 , LAST ROW # : 11
2018-03-15 23:25:23 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:24 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:25:24 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: //*[@id='email']]
2018-03-15 23:25:24 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:25:25 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:25:25 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:25:25 INFO  TC001_VerifyLoginWithInvalidCredentials:38 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:25 INFO  TC001_VerifyLoginWithInvalidCredentials:34 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:25:26 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (6c5467d6-dad0-8740-b999-e3152a17e844)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
